gene	protein_length	n_tmd	n_WT_lost	has_WT_lost	n_any_eS7_event	has_any_eS7_event	n_4KR_specific	has_4KR_specific	n_shared	has_shared	single_pass	multi_pass	loc_er	loc_golgi	loc_cell_membrane	loc_mitochondrion	loc_vacuole	loc_nucleus	is_transporter_like	is_transferase_like	mean_tmd_length_aa	mean_relative_tmd_position	min_relative_tmd_position	max_relative_tmd_position	subcellular_location	protein_name	entry_name	uniprot_accession	uniprot_gene_names	uniprot_protein_name	uniprot_length	alphafold_id	alphafold_pdb_url	alphafold_cif_url
SPF1	1215	13	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	24.076923076923077	0.5384615384615384	0.0769230769230769	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:12058017, ECO:0000269|PubMed:22745129, ECO:0000269|PubMed:24392018, ECO:0000269|PubMed:30785834}; Multi-pass membrane protein {ECO:0000269|PubMed:32973005}. Note=Localizes to endoplasmic reticulum regions devoid of phosphatidylinositol 4-phosphate (PI4P) hydrolytic machinery. {ECO:0000269|PubMed:30785834}.	Endoplasmic reticulum transmembrane helix translocase (EC 7.4.2.-) (Complexed with DOR1 protein 1) (Endoplasmic reticulum P5A-ATPase) (Sensitivity to the P.farinosa killer toxin protein 1)	SPF1_YEAST	P39986	SPF1 COD1 YEL031W	Endoplasmic reticulum transmembrane helix translocase (EC 7.4.2.-) (Complexed with DOR1 protein 1) (Endoplasmic reticulum P5A-ATPase) (Sensitivity to the P.farinosa killer toxin protein 1)	1215	AF-P39986-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P39986-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P39986-F1-model_v4.cif
SPG1	95	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	19.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	Stationary phase gene 1 protein	SPG1_YEAST	P50088	SPG1 YGR236C G8578	Stationary phase gene 1 protein	95	AF-P50088-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P50088-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P50088-F1-model_v4.cif
SPG3	127	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	Stationary phase protein 3	SPG3_YEAST	Q04398	SPG3 YDR504C D9719.10	Stationary phase protein 3	127	AF-Q04398-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-Q04398-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-Q04398-F1-model_v4.cif
SPO1	631	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Single-pass membrane protein. Nucleus membrane; Single-pass membrane protein.	Putative meiotic phospholipase SPO1 (EC 3.1.1.-) (Sporulation-specific protein 1)	SPO1_YEAST	P53541	SPO1 YNL012W N2858	Putative meiotic phospholipase SPO1 (EC 3.1.1.-) (Sporulation-specific protein 1)	631	AF-P53541-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P53541-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P53541-F1-model_v4.cif
SPO7	259	2	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:9822591}; Multi-pass membrane protein {ECO:0000269|PubMed:9822591}. Nucleus membrane {ECO:0000269|PubMed:9822591}; Multi-pass membrane protein {ECO:0000269|PubMed:9822591}.	Sporulation-specific protein SPO7	SPO7_YEAST	P18410	SPO7 YAL009W	Sporulation-specific protein SPO7	259	AF-P18410-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P18410-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P18410-F1-model_v4.cif
SPO75	868	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21.181818181818183	0.5454545454545454	0.0909090909090909	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Sporulation-specific protein 75	SPO75_YEAST	Q07798	SPO75 YLL005C L1361	Sporulation-specific protein 75	868	AF-Q07798-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-Q07798-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-Q07798-F1-model_v4.cif
SPT14	452	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	Phosphatidylinositol N-acetylglucosaminyltransferase GPI3 subunit (GPI-GlcNAc transferase complex subunit GPI3) (GPI-GnT subunit GPI3) (EC 2.4.1.198) (GlcNAc-PI synthesis protein)	GPI3_YEAST	P32363	SPT14 CWH6 GPI3 YPL175W P2269	Phosphatidylinositol N-acetylglucosaminyltransferase GPI3 subunit (GPI-GlcNAc transferase complex subunit GPI3) (GPI-GnT subunit GPI3) (EC 2.4.1.198) (GlcNAc-PI synthesis protein)	452	AF-P32363-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P32363-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P32363-F1-model_v4.cif
SRC1	834	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Nucleus inner membrane {ECO:0000269|PubMed:16929305}; Multi-pass membrane protein {ECO:0000269|PubMed:16929305}. Note=Targeting to the inner nuclear membrane requires the SRP1 and KAP95 karyopherins and the Ran cycle.	Inner nuclear membrane protein SRC1 (Helix-extension-helix domain-containing protein 1)	SRC1_YEAST	Q03707	SRC1 HEH1 YML034W YML033W	Inner nuclear membrane protein SRC1 (Helix-extension-helix domain-containing protein 1)	834	AF-Q03707-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-Q03707-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-Q03707-F1-model_v4.cif
SRF1	437	4	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	Regulator of phospholipase D SRF1 (SPO14 regulatory factor 1)	SRF1_YEAST	Q12516	SRF1 YDL133W D2185	Regulator of phospholipase D SRF1 (SPO14 regulatory factor 1)	437	AF-Q12516-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-Q12516-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-Q12516-F1-model_v4.cif
SRP102	244	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	17.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:O13950}; Single-pass membrane protein {ECO:0000255}.	Signal recognition particle receptor subunit beta (SR-beta)	SRPB_YEAST	P36057	SRP102 YKL154W YKL609	Signal recognition particle receptor subunit beta (SR-beta)	244	AF-P36057-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P36057-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P36057-F1-model_v4.cif
SSH1	490	10	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	21.0	0.55	0.1	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein.	Sec sixty-one protein homolog (Ssh1 complex subunit SSH1) (Ssh1 complex subunit alpha)	SSH1_YEAST	P38353	SSH1 YBR283C YBR2020	Sec sixty-one protein homolog (Ssh1 complex subunit SSH1) (Ssh1 complex subunit alpha)	490	AF-P38353-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P38353-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P38353-F1-model_v4.cif
SSH4	579	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:17287526}; Single-pass type II membrane protein {ECO:0000269|PubMed:17287526}. Endosome membrane {ECO:0000269|PubMed:17287526}; Single-pass type II membrane protein {ECO:0000269|PubMed:17287526}.	Protein SSH4 (Multicopy suppressor of leflunomide protein 4) (Suppressor of SHR3 null mutation protein 4)	SSH4_YEAST	P32343	SSH4 MLF4 YKL124W YKL529	Protein SSH4 (Multicopy suppressor of leflunomide protein 4) (Suppressor of SHR3 null mutation protein 4)	579	AF-P32343-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P32343-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P32343-F1-model_v4.cif
SSM4	1319	14	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	20.928571428571427	0.5357142857142857	0.0714285714285714	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:11641273, ECO:0000269|PubMed:17051211}; Multi-pass membrane protein {ECO:0000255}. Nucleus inner membrane {ECO:0000269|PubMed:11641273, ECO:0000269|PubMed:17051211}; Multi-pass membrane protein {ECO:0000255}.	ERAD-associated E3 ubiquitin-protein ligase DOA10 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase DOA10)	DOA10_YEAST	P40318	SSM4 DOA10 YIL030C YI3299.01C YI9905.18C	ERAD-associated E3 ubiquitin-protein ligase DOA10 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase DOA10)	1319	AF-P40318-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P40318-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P40318-F1-model_v4.cif
SSO1	290	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	22.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type IV membrane protein {ECO:0000305}.	Protein SSO1	SSO1_YEAST	P32867	SSO1 YPL232W P1405	Protein SSO1	290	AF-P32867-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P32867-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P32867-F1-model_v4.cif
SSO2	295	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	22.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type IV membrane protein {ECO:0000305}.	Protein SSO2	SSO2_YEAST	P39926	SSO2 YMR183C YM8010.13C	Protein SSO2	295	AF-P39926-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P39926-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P39926-F1-model_v4.cif
SSS1	80	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	29.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Single-pass membrane protein {ECO:0000269|PubMed:14562095}.	Protein transport protein SSS1 (Sec61 complex subunit SSS1) (Sec61 complex subunit gamma) (Ssh1 complex subunit SSS1) (Ssh1 complex subunit gamma)	SC61G_YEAST	P35179	SSS1 YDR086C D4475	Protein transport protein SSS1 (Sec61 complex subunit SSS1) (Sec61 complex subunit gamma) (Ssh1 complex subunit SSS1) (Ssh1 complex subunit gamma)	80	AF-P35179-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P35179-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P35179-F1-model_v4.cif
SSU1	458	10	1	1	2	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	21.2	0.55	0.1	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:9294463}; Multi-pass membrane protein {ECO:0000269|PubMed:9294463}.	Sulfite efflux pump SSU1 (Sulfite sensitivity protein SSU1)	SSU1_YEAST	P41930	SSU1 YPL092W LPG16W	Sulfite efflux pump SSU1 (Sulfite sensitivity protein SSU1)	458	AF-P41930-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P41930-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P41930-F1-model_v4.cif
SSY1	852	12	1	1	4	1	2	1	1	1	0	1	0	0	1	0	0	0	1	0	21.0	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:10409731, ECO:0000269|PubMed:11154269}; Multi-pass membrane protein {ECO:0000269|PubMed:10409731, ECO:0000269|PubMed:11154269}.	SPS-sensor component SSY1 (Amino-acid permease homolog SSY1)	SSY1_YEAST	Q03770	SSY1 APF7 SHR10 YDR160W YD8358.14	SPS-sensor component SSY1 (Amino-acid permease homolog SSY1)	852	AF-Q03770-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-Q03770-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-Q03770-F1-model_v4.cif
STE13	931	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Vacuole membrane; Single-pass type II membrane protein. Note=Lysosome-like vacuoles.	Dipeptidyl aminopeptidase A (DPAP A) (EC 3.4.14.-) (YSCIV)	STE13_YEAST	P33894	STE13 YCI1 YOR219C YOR50-9	Dipeptidyl aminopeptidase A (DPAP A) (EC 3.4.14.-) (YSCIV)	931	AF-P33894-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P33894-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P33894-F1-model_v4.cif
STE14	239	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	21.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:9693378}; Multi-pass membrane protein {ECO:0000255}. Nucleus inner membrane {ECO:0000269|PubMed:18923140}; Multi-pass membrane protein {ECO:0000255}.	Protein-S-isoprenylcysteine O-methyltransferase (ICMT) (EC 2.1.1.100) (Isoprenylcysteine carboxylmethyltransferase) (Prenylated protein carboxyl methyltransferase) (PPMT) (Prenylcysteine carboxyl methyltransferase) (pcCMT)	STE14_YEAST	P32584	STE14 YDR410C D9461.1	Protein-S-isoprenylcysteine O-methyltransferase (ICMT) (EC 2.1.1.100) (Isoprenylcysteine carboxylmethyltransferase) (Prenylated protein carboxyl methyltransferase) (PPMT) (Prenylcysteine carboxyl methyltransferase) (pcCMT)	239	AF-P32584-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P32584-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P32584-F1-model_v4.cif
STE2	431	7	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	24.285714285714285	0.5714285714285714	0.1428571428571428	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:1330324, ECO:0000269|PubMed:14506226, ECO:0000269|PubMed:16313173, ECO:0000269|PubMed:2017168, ECO:0000269|PubMed:28073700, ECO:0000269|PubMed:2839507, ECO:0000269|PubMed:34627767, ECO:0000269|PubMed:35296853, ECO:0000269|PubMed:7935439}; Multi-pass membrane protein {ECO:0000269|PubMed:11112532, ECO:0000269|PubMed:11467956, ECO:0000269|PubMed:11473349, ECO:0000269|PubMed:1653030, ECO:0000269|PubMed:19383463, ECO:0000269|PubMed:2017168, ECO:0000269|PubMed:35296853}. Note=Internalized after binding of alpha-factor (PubMed:8392878). STE2 enters the cell by receptor-mediated endocytosis and is continuously lost and resynthesized in the presence of alpha-factor (PubMed:1330324, PubMed:3015412, PubMed:7935439, PubMed:8392878). {ECO:0000269|PubMed:1330324, ECO:0000269|PubMed:3015412, ECO:0000269|PubMed:7935439, ECO:0000269|PubMed:8392878}.	Pheromone alpha factor receptor	STE2_YEAST	D6VTK4	STE2 YFL026W	Pheromone alpha factor receptor	431	AF-D6VTK4-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-D6VTK4-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-D6VTK4-F1-model_v4.cif
STE24	453	7	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	21.0	0.5714285714285714	0.1428571428571428	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:9736709}; Multi-pass membrane protein {ECO:0000269|PubMed:9736709}. Nucleus inner membrane {ECO:0000269|PubMed:18923140}; Multi-pass membrane protein {ECO:0000255}.	CAAX prenyl protease 1 (EC 3.4.24.84) (A-factor-converting enzyme) (Prenyl protein-specific endoprotease 1) (PPSEP 1)	STE24_YEAST	P47154	STE24 AFC1 YJR117W J2032	CAAX prenyl protease 1 (EC 3.4.24.84) (A-factor-converting enzyme) (Prenyl protein-specific endoprotease 1) (PPSEP 1)	453	AF-P47154-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P47154-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P47154-F1-model_v4.cif
STE3	470	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	22.571428571428573	0.5714285714285714	0.1428571428571428	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Pheromone a factor receptor	STE3_YEAST	P06783	STE3 YKL178C	Pheromone a factor receptor	470	AF-P06783-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P06783-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P06783-F1-model_v4.cif
STE6	1290	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	21.0	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Alpha-factor-transporting ATPase (EC 7.4.2.7) (Mating factor A secretion protein STE6) (Multiple drug resistance protein homolog) (P-glycoprotein)	STE6_YEAST	P12866	STE6 YKL209C	Alpha-factor-transporting ATPase (EC 7.4.2.7) (Mating factor A secretion protein STE6) (Multiple drug resistance protein homolog) (P-glycoprotein)	1290	AF-P12866-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P12866-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P12866-F1-model_v4.cif
STL1	569	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	21.0	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Sugar transporter STL1	STL1_YEAST	P39932	STL1 YDR536W D9719.39	Sugar transporter STL1	569	AF-P39932-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P39932-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P39932-F1-model_v4.cif
STT3	718	13	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	20.307692307692307	0.5384615384615384	0.0769230769230769	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:29301962}.	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3 (Oligosaccharyl transferase subunit STT3) (EC 2.4.99.18) (Staurosporine and temperature sensitivity protein 3)	STT3_YEAST	P39007	STT3 YGL022W	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3 (Oligosaccharyl transferase subunit STT3) (EC 2.4.99.18) (Staurosporine and temperature sensitivity protein 3)	718	AF-P39007-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P39007-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P39007-F1-model_v4.cif
STV1	890	8	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	23.875	0.5625	0.125	1.0	SUBCELLULAR LOCATION: Endosome membrane {ECO:0000269|PubMed:7514599}; Multi-pass membrane protein {ECO:0000255}. Golgi apparatus membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:7514599}; Multi-pass membrane protein {ECO:0000255}.	V-type proton ATPase subunit a, Golgi isoform (V-ATPase a 2 subunit) (Similar to VPH1 protein 1) (V-ATPase 101 kDa subunit) (V-ATPase subunit AC115) (Vacuolar proton translocating ATPase subunit a 2)	VPP2_YEAST	P37296	STV1 YMR054W YM9796.07	V-type proton ATPase subunit a, Golgi isoform (V-ATPase a 2 subunit) (Similar to VPH1 protein 1) (V-ATPase 101 kDa subunit) (V-ATPase subunit AC115) (Vacuolar proton translocating ATPase subunit a 2)	890	AF-P37296-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P37296-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P37296-F1-model_v4.cif
SUL1	859	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	21.0	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Sulfate permease 1 (High-affinity sulfate transporter 1)	SUL1_YEAST	P38359	SUL1 SFP2 YBR294W YBR2110	Sulfate permease 1 (High-affinity sulfate transporter 1)	859	AF-P38359-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P38359-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P38359-F1-model_v4.cif
SUL2	893	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	20.833333333333332	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Sulfate permease 2 (High-affinity sulfate transporter 2)	SUL2_YEAST	Q12325	SUL2 SEL2 YLR092W L9449.1	Sulfate permease 2 (High-affinity sulfate transporter 2)	893	AF-Q12325-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-Q12325-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-Q12325-F1-model_v4.cif
SUR1	382	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	Mannosyl phosphorylinositol ceramide synthase SUR1 (EC 2.4.1.370)	SUR1_YEAST	P33300	SUR1 BCL21 CSG1 LPE15 YPL057C	Mannosyl phosphorylinositol ceramide synthase SUR1 (EC 2.4.1.370)	382	AF-P33300-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P33300-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P33300-F1-model_v4.cif
SUR2	349	5	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	21.0	0.6	0.2	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:8868422}; Multi-pass membrane protein {ECO:0000305}.	Sphingolipid C4-hydroxylase SUR2 (EC 1.-.-.-) (Syringomycin response protein 2)	SUR2_YEAST	P38992	SUR2 SYR2 YDR297W D9740.8	Sphingolipid C4-hydroxylase SUR2 (EC 1.-.-.-) (Syringomycin response protein 2)	349	AF-P38992-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P38992-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P38992-F1-model_v4.cif
SUR7	302	4	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	21.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:11784867, ECO:0000269|PubMed:12469340, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15536122, ECO:0000269|PubMed:16496001}; Multi-pass membrane protein {ECO:0000269|PubMed:11784867, ECO:0000269|PubMed:12469340, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15536122, ECO:0000269|PubMed:16496001}. Note=Localizes at eisosomes, structures which colocalize with sites of protein and lipid endocytosis.	Protein SUR7	SUR7_YEAST	P54003	SUR7 YML052W YM9958.11	Protein SUR7	302	AF-P54003-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P54003-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P54003-F1-model_v4.cif
SVP26	228	4	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	19.75	0.625	0.25	1.0	SUBCELLULAR LOCATION: Golgi apparatus, cis-Golgi network membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16107716, ECO:0000269|PubMed:20236934}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16107716, ECO:0000269|PubMed:20236934}. Note=Early Golgi.	Protein SVP26 (Sed5 compartment vesicle protein of 26 kDa)	SVP26_YEAST	P38869	SVP26 YHR181W	Protein SVP26 (Sed5 compartment vesicle protein of 26 kDa)	228	AF-P38869-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P38869-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P38869-F1-model_v4.cif
SWF1	336	5	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	21.0	0.6	0.2	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:15973437}; Multi-pass membrane protein {ECO:0000269|PubMed:15973437}.	Palmitoyltransferase SWF1 (EC 2.3.1.225) (Spore wall formation protein 1)	SWF1_YEAST	Q04629	SWF1 PSL10 YDR126W YD9302.01 YD9727.21	Palmitoyltransferase SWF1 (EC 2.3.1.225) (Spore wall formation protein 1)	336	AF-Q04629-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-Q04629-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-Q04629-F1-model_v4.cif
SWP1	286	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	21.0	0.6666666666666666	0.3333333333333333	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:8181570}; Multi-pass membrane protein {ECO:0000269|PubMed:29301962}.	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit SWP1 (Oligosaccharyl transferase subunit SWP1) (Oligosaccharyl transferase subunit delta)	OSTD_YEAST	Q02795	SWP1 YMR149W YM9375.19	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit SWP1 (Oligosaccharyl transferase subunit SWP1) (Oligosaccharyl transferase subunit delta)	286	AF-Q02795-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-Q02795-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-Q02795-F1-model_v4.cif
SYG1	902	8	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	21.25	0.5625	0.125	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:7592711}; Multi-pass membrane protein {ECO:0000269|PubMed:7592711}.	Phosphate exporter SYG1	S53A1_YEAST	P40528	SYG1 YIL047C	Phosphate exporter SYG1	902	AF-P40528-F1-model_v4	https://alphafold.ebi.ac.uk/files/AF-P40528-F1-model_v4.pdb	https://alphafold.ebi.ac.uk/files/AF-P40528-F1-model_v4.cif
