gene	protein_length	n_tmd	n_WT_lost	has_WT_lost	n_any_eS7_event	has_any_eS7_event	n_4KR_specific	has_4KR_specific	n_shared	has_shared	single_pass	multi_pass	loc_er	loc_golgi	loc_cell_membrane	loc_mitochondrion	loc_vacuole	loc_nucleus	is_transporter_like	is_transferase_like	mean_tmd_length_aa	mean_relative_tmd_position	min_relative_tmd_position	max_relative_tmd_position	subcellular_location	protein_name	entry_name
TOM5	50	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	19.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}. Note=Outer membrane-anchored. {ECO:0000305}.	Mitochondrial import receptor subunit TOM5 (Translocase of outer membrane 5 kDa subunit)	TOM5_YEAST
TOM6	61	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Mitochondrion outer membrane; Single-pass membrane protein.	Mitochondrial import receptor subunit TOM6 (Mitochondrial import site protein ISP6) (Translocase of outer membrane 6 kDa subunit)	TOM6_YEAST
TOM7	60	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	22.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Mitochondrion outer membrane; Single-pass membrane protein.	Mitochondrial import receptor subunit TOM7 (Translocase of outer membrane 7 kDa subunit)	TOM7_YEAST
TOM70	617	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	20.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000269|PubMed:11502169}; Single-pass membrane protein {ECO:0000269|PubMed:11502169}.	Mitochondrial import receptor subunit TOM70 (70 kDa mitochondrial outer membrane protein) (Translocase of outer membrane 70 kDa subunit)	TOM70_YEAST
TOM71	639	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	18.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14576278, ECO:0000269|PubMed:16407407, ECO:0000269|PubMed:16689936, ECO:0000269|PubMed:8612740, ECO:0000269|PubMed:8663394}; Single-pass membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14576278, ECO:0000269|PubMed:16407407, ECO:0000269|PubMed:16689936, ECO:0000269|PubMed:8612740, ECO:0000269|PubMed:8663394}.	Protein TOM71 (71 kDa mitochondrial outer membrane protein)	TOM71_YEAST
TOS2	622	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}. Bud membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	Protein TOS2 (Target of SBF 2)	TOS2_YEAST
TPC1	314	6	4	1	4	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	17.833333333333332	0.5833333333333334	0.1666666666666666	1.0	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	Mitochondrial thiamine pyrophosphate carrier 1	TPC1_YEAST
TPN1	579	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	21.0	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000269|PubMed:12649274}; Multi-pass membrane protein {ECO:0000269|PubMed:12649274}.	Vitamin B6 transporter TPN1 (Transport of pyridoxine protein 1)	TPN1_YEAST
TPO1	586	13	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	21.0	0.5384615384615384	0.0769230769230769	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12562762, ECO:0000269|PubMed:13679573, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15637075}; Multi-pass membrane protein {ECO:0000269|PubMed:12562762, ECO:0000269|PubMed:13679573, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15637075}. Note=Enriched on the cell membrane of growing buds.	Polyamine transporter 1	TPO1_YEAST
TPO2	614	12	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	21.0	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12562762, ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:12562762, ECO:0000269|PubMed:14562095}.	Polyamine transporter 2	TPO2_YEAST
TPO3	622	12	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	21.0	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12562762, ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:12562762, ECO:0000269|PubMed:14562095}.	Polyamine transporter 3	TPO3_YEAST
TPO4	659	12	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	21.166666666666668	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12562762, ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:12562762, ECO:0000269|PubMed:14562095}.	Polyamine transporter 4	TPO4_YEAST
TPO5	618	12	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	20.416666666666668	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:15668236}; Multi-pass membrane protein {ECO:0000269|PubMed:15668236}.	Polyamine transporter TPO5	TPO5_YEAST
TRE1	783	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	18.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}.	Uncharacterized protein TRE1 (Transferrin receptor-like protein 1)	TRE1_YEAST
TRE2	809	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}.	Putative zinc metalloprotease TRE2 (EC 3.-.-.-) (Transferrin receptor-like protein 2)	TRE2_YEAST
TRK1	1235	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	21.333333333333332	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	High-affinity potassium transport protein	TRK1_YEAST
TRK2	889	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	21.333333333333332	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Low-affinity potassium transport protein	TRK2_YEAST
TSC10	320	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:19141869}; Multi-pass membrane protein {ECO:0000269|PubMed:19141869}.	3-ketodihydrosphingosine reductase TSC10 (EC 1.1.1.102) (3-dehydrosphinganine reductase) (KDS reductase) (Temperature-sensitive CSG2 suppressor protein 10)	KDSR_YEAST
TSC13	310	6	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	21.666666666666668	0.5833333333333334	0.1666666666666666	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:11113186, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15958487}; Multi-pass membrane protein {ECO:0000269|PubMed:11113186, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15958487}. Note=Accumulates at nucleus-vacuole (NV) junctions. Sequestred to NV junctions by NVJ1. Accumulates in nuclear PMN bleps and vesicles during stationary phase and nitrogen starvation. {ECO:0000269|PubMed:11113186, ECO:0000269|PubMed:15958487}.	Very-long-chain enoyl-CoA reductase (EC 1.3.1.93) (Enoyl reductase TSC13) (Temperature-sensitive CSG2 suppressor protein 13) (Trans-2-enoyl-CoA reductase)	TECR_YEAST
TSC3	80	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:10713067, ECO:0000269|PubMed:14562095}; Single-pass membrane protein {ECO:0000269|PubMed:10713067, ECO:0000269|PubMed:14562095}.	Serine palmitoyltransferase-regulating protein TSC3 (Temperature-sensitive CSG2-mutant suppressor protein 3)	TSC3_YEAST
TUL1	758	7	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	21.0	0.5714285714285714	0.1428571428571428	1.0	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:11788821}; Multi-pass membrane protein {ECO:0000269|PubMed:11788821}.	Transmembrane E3 ubiquitin-protein ligase 1 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase TUL1)	TUL1_YEAST
TVP15	143	4	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	21.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16107716, ECO:0000269|PubMed:17178117}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16107716, ECO:0000269|PubMed:17178117}.	Golgi apparatus membrane protein TVP15 (TLG2 compartment vesicle protein 15) (TLG2-vesicle protein of 15 kDa)	TVP15_YEAST
TVP18	167	4	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	19.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16107716, ECO:0000269|PubMed:17178117}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16107716, ECO:0000269|PubMed:17178117}.	Golgi apparatus membrane protein TVP18 (TLG2 compartment vesicle protein of 18 kDa)	TVP18_YEAST
TVP23	199	4	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	19.75	0.625	0.25	1.0	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:16107716, ECO:0000269|PubMed:17178117}; Multi-pass membrane protein {ECO:0000269|PubMed:16107716, ECO:0000269|PubMed:17178117}.	Golgi apparatus membrane protein TVP23 (TLG2 compartment vesicle protein of 23 kDa)	TVP23_YEAST
TVP38	337	5	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	21.0	0.6	0.2	1.0	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16107716, ECO:0000269|PubMed:17178117}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16107716, ECO:0000269|PubMed:17178117}.	Golgi apparatus membrane protein TVP38 (TLG2-vesicle protein of 38 kDa)	TVP38_YEAST
UBC6	250	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	17.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:8396728}.	Ubiquitin-conjugating enzyme E2 6 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 6) (Ubiquitin carrier protein UBC6) (Ubiquitin-protein ligase UBC6)	UBC6_YEAST
UBX2	584	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	UBX domain-containing protein 2 (Secretion lowering protein 1)	UBX2_YEAST
UFE1	346	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	18.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Single-pass type IV membrane protein.	Syntaxin UFE1	UFE1_YEAST
UGA4	571	12	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	0	21.0	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:14985124}; Multi-pass membrane protein {ECO:0000269|PubMed:14985124}.	GABA-specific permease (GABA-specific transport protein)	UGA4_YEAST
UGO1	502	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000269|PubMed:11257114, ECO:0000269|PubMed:14576278}; Single-pass type II membrane protein {ECO:0000269|PubMed:11257114, ECO:0000269|PubMed:14576278}.	Mitochondrial fusion and transport protein UGO1	UGO1_YEAST
UIP3	235	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Nucleus membrane {ECO:0000269|PubMed:11056382}; Multi-pass membrane protein {ECO:0000269|PubMed:11056382}. Cell membrane {ECO:0000269|PubMed:11056382}; Multi-pass membrane protein {ECO:0000269|PubMed:11056382}.	ULP1-interacting protein 3 (DUP240 protein UIP3)	UIP3_YEAST
UIP5	443	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	22.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Nucleus membrane; Single-pass type I membrane protein.	Protein UIP5 (ULP1-interacting protein 5)	UIP5_YEAST
USA1	838	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	21.5	0.75	0.5	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:19898607}; Multi-pass membrane protein {ECO:0000269|PubMed:19898607}.	U1 SNP1-associating protein 1	USA1_YEAST
USE1	245	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:12853481, ECO:0000269|PubMed:12893879, ECO:0000269|PubMed:14562095}; Single-pass type IV membrane protein {ECO:0000269|PubMed:12853481, ECO:0000269|PubMed:12893879, ECO:0000269|PubMed:14562095}.	Protein transport protein USE1 (SNARE-like tail-anchored protein 1) (Unconventional SNARE in the endoplasmic reticulum protein 1)	USE1_YEAST
VAC7	1165	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:19037259, ECO:0000269|PubMed:9372916}; Single-pass type II membrane protein {ECO:0000269|PubMed:19037259, ECO:0000269|PubMed:9372916}.	Vacuolar segregation protein 7	VAC7_YEAST
VAM3	283	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Vacuole membrane; Single-pass type IV membrane protein.	Syntaxin VAM3 (Vacuolar morphogenesis protein 3)	VAM3_YEAST
VAN1	535	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	17.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:11095735}; Single-pass type II membrane protein {ECO:0000305|PubMed:9434768}. Golgi apparatus membrane {ECO:0000269|PubMed:9434768}; Single-pass type II membrane protein {ECO:0000305|PubMed:9434768}. Note=Cis-Golgi (PubMed:9430634). Recycles between endoplasmic reticulum and Golgi (PubMed:11095735). {ECO:0000269|PubMed:11095735, ECO:0000269|PubMed:9430634}.	Mannan polymerase I complex VAN1 subunit (M-pol I subunit VAN1) (Vanadate resistance protein)	VAN1_YEAST
VBA1	562	13	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	21.0	0.5384615384615384	0.0769230769230769	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:15572352}; Multi-pass membrane protein {ECO:0000269|PubMed:15572352}.	Vacuolar basic amino acid transporter 1	VBA1_YEAST
VBA2	474	12	0	0	1	1	0	0	1	1	0	1	0	0	0	0	1	0	1	0	21.166666666666668	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.	Vacuolar basic amino acid transporter 2	VBA2_YEAST
VBA3	458	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	21.0	0.55	0.1	1.0	SUBCELLULAR LOCATION: Vacuole membrane; Multi-pass membrane protein.	Vacuolar basic amino acid transporter 3	VBA3_YEAST
VBA4	768	14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	21.214285714285715	0.5357142857142857	0.0714285714285714	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:19001347}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:19001347}.	Vacuolar basic amino acid transporter 4	VBA4_YEAST
VBA5	582	14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	21.142857142857142	0.5357142857142857	0.0714285714285714	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.	Vacuolar basic amino acid transporter 5	VBA5_YEAST
VCX1	411	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	22.272727272727273	0.5454545454545454	0.0909090909090909	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:8668190}; Multi-pass membrane protein {ECO:0000269|PubMed:8668190}.	Vacuolar calcium ion transporter (High copy number undoes manganese protein 1) (Manganese resistance 1 protein) (Vacuolar Ca(2+)/H(+) exchanger)	VCX1_YEAST
VHC1	1120	12	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	0	20.75	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:23022132}; Multi-pass membrane protein {ECO:0000255}.	Vacuolar cation-chloride cotransporter 1 (Vacuolar homolog of CCC family protein 1)	VHC1_YEAST
VHT1	593	11	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	21.0	0.5454545454545454	0.0909090909090909	1.0	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.	Vitamin H transporter (H(+)/biotin symporter)	VHT1_YEAST
VID22	901	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Cell membrane; Single-pass membrane protein. Nucleus.	Vacuolar import and degradation protein 22	VID22_YEAST
VMA11	164	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	23.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:9030535}; Multi-pass membrane protein {ECO:0000255}.	V-type proton ATPase subunit c' (V-ATPase subunit c') (Proteolipid protein VMA11) (Trifluoperazine resistance protein 3) (V-ATPase 16 kDa proteolipid subunit 2) (Vacuolar proton pump c' subunit)	VATL2_YEAST
VMA16	213	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	21.0	0.6	0.2	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:9030535}; Multi-pass membrane protein {ECO:0000255}.	V-type proton ATPase subunit c'' (V-ATPase subunit c'') (V-ATPase 22 kDa proteolipid subunit) (Vacuolar proton pump c'' subunit)	VATO_YEAST
VMA21	77	2	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein. Endoplasmic reticulum-Golgi intermediate compartment membrane {ECO:0000255|HAMAP-Rule:MF_03058}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_03058}. Cytoplasmic vesicle, COPII-coated vesicle membrane; Multi-pass membrane protein.	Vacuolar ATPase assembly integral membrane protein VMA21	VMA21_YEAST
VMA3	160	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	23.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:9030535}; Multi-pass membrane protein {ECO:0000255}.	V-type proton ATPase subunit c (V-ATPase subunit c) (Guanine nucleotide exchange factor 2) (V-ATPase 16 kDa proteolipid subunit 1) (Vacuolar proton pump c subunit)	VATL1_YEAST
VMA9	73	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:14970230}; Multi-pass membrane protein {ECO:0000269|PubMed:14970230}.	V-type proton ATPase subunit e (V-ATPase subunit e) (Low dye-binding protein 10) (Vacuolar proton pump subunit e)	VA0E_YEAST
VMR1	1592	17	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	21.0	0.5294117647058824	0.0588235294117647	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	ABC transporter ATP-binding protein/permease VMR1 (Vacuolar multidrug resistance protein 1)	VMR1_YEAST
VNX1	908	13	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	21.0	0.5384615384615384	0.0769230769230769	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:17588950}; Multi-pass membrane protein {ECO:0000269|PubMed:17588950}.	Low affinity vacuolar monovalent cation/H(+) antiporter (Vacuolar Na(+)/H(+) exchanger)	VNX1_YEAST
VOA1	265	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:14562095}; Single-pass type I membrane protein {ECO:0000269|PubMed:14562095}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:18799613}; Single-pass type I membrane protein {ECO:0000269|PubMed:18799613}.	V0 assembly protein 1	VOA1_YEAST
VPH1	840	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	23.875	0.5625	0.125	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095}.	V-type proton ATPase subunit a, vacuolar isoform (V-ATPase a 1 subunit) (V-ATPase 95 kDa subunit) (Vacuolar pH protein 1) (Vacuolar proton pump a subunit) (Vacuolar proton translocating ATPase subunit a 1)	VPP1_YEAST
VPH2	215	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	20.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:9325326}; Multi-pass membrane protein {ECO:0000269|PubMed:9325326}.	Vacuolar ATPase assembly integral membrane protein VPH2 (Protein VMA12)	VPH2_YEAST
VPS55	140	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Endosome membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	Vacuolar protein sorting-associated protein 55	VPS55_YEAST
VPS61	190	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	23.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	Putative uncharacterized protein VPS61	VPS61_YEAST
VPS62	467	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane; Single-pass membrane protein.	Vacuolar protein sorting-associated protein 62	VPS62_YEAST
VPS64	604	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	20.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Single-pass type IV membrane protein {ECO:0000305}.	Vacuolar protein sorting-associated protein 64 (Factor arrest protein 9)	VPS64_YEAST
VPS65	104	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	Putative uncharacterized protein VPS65	VPS65_YEAST
VPS68	184	4	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	21.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Vacuole membrane; Multi-pass membrane protein. Mitochondrion {ECO:0000305}.	Vacuolar protein sorting-associated protein 68	VPS68_YEAST
VPS69	106	2	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	Putative uncharacterized protein VPS69	VPS69_YEAST
VPS70	811	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	Vacuolar protein sorting-associated protein 70 (EC 3.4.-.-)	VPS70_YEAST
VPS73	486	12	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	21.0	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000269|PubMed:14576278}; Multi-pass membrane protein {ECO:0000269|PubMed:14576278}.	Vacuolar protein sorting-associated protein 73	VPS73_YEAST
VRG4	337	10	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	21.0	0.55	0.1	1.0	SUBCELLULAR LOCATION: Golgi apparatus membrane; Multi-pass membrane protein. Cytoplasmic vesicle membrane; Multi-pass membrane protein. Endoplasmic reticulum membrane; Multi-pass membrane protein. Note=Recycles between the Golgi apparatus and the endoplasmic reticulum.	GDP-mannose transporter 1 (GMT 1) (Low dye-binding protein 3) (Morphogenesis checkpoint-dependent protein 3) (Vanadate resistance glycosylation protein 4)	GMT1_YEAST
VTC1	129	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	21.0	0.6666666666666666	0.3333333333333333	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:10480897, ECO:0000269|PubMed:12584253, ECO:0000269|PubMed:19390046}; Multi-pass membrane protein {ECO:0000269|PubMed:10480897}. Cytoplasm, cell cortex {ECO:0000269|PubMed:17079729, ECO:0000269|PubMed:19390046}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:17079729}; Multi-pass membrane protein {ECO:0000269|PubMed:10480897}. Cytoplasmic vesicle, autophagosome membrane {ECO:0000269|PubMed:17079729}; Multi-pass membrane protein {ECO:0000269|PubMed:10480897}.	Vacuolar transporter chaperone complex subunit 1 (Negative regulator of CDC42 protein 1) (Phosphate metabolism protein 4) (SPX-dependent polyphosphate polymerase VTC subunit 1) (Vacuolar membrane polyphosphate polymerase accessory subunit 1) (PolyP polymerase)	VTC1_YEAST
