gene	uniprot_accession	alphafold_available	af_n_residues	af_plddt_mean	af_plddt_median	af_plddt_std	af_plddt_min	af_plddt_max	af_frac_plddt_gt90	af_frac_plddt_70_90	af_frac_plddt_50_70	af_frac_plddt_lt50	af_radius_of_gyration	af_max_dimension	af_compactness_rg_per_residue	af_compactness_dmax_per_residue
TOM7	P53507	1	60.0	89.55366666666667	93.94	10.879658077756346	47.59	98.69	0.6	0.31666666666666665	0.06666666666666667	0.016666666666666666	22.16482378408284	72.82837816400966	0.36941372973471404	1.2138063027334944
TOM70	P07213	1	617.0	83.23369529983793	93.88	22.269443571334463	23.41	98.75	0.6191247974068071	0.19611021069692058	0.03403565640194489	0.1507293354943274	32.84109675984528	109.3522979822555	0.053227061199100936	0.1772322495660543
TOM71	P38825	1	639.0	82.39051643192488	93.88	22.791039659890057	26.75	98.44	0.621283255086072	0.17370892018779344	0.04538341158059468	0.1596244131455399	33.34244786117081	108.5772488415506	0.05217910463407013	0.16991744732637026
TOS2	P50078	1	622.0	58.221318327974274	55.03	15.955755018102487	33.16	98.25	0.06591639871382636	0.14308681672025725	0.40836012861736337	0.38263665594855306	50.66490786518211	153.68660782579593	0.08145483579611272	0.2470845784980642
TPC1	P53257	1	314.0	87.52388535031847	90.91	9.943186551071202	33.66	96.56	0.5605095541401274	0.3630573248407643	0.06369426751592357	0.012738853503184714	21.912006474211378	67.42835257515937	0.06978346010895344	0.2147399763540107
TPN1	P53099	1	579.0	82.54892918825561	90.94	18.657106853932678	28.25	97.88	0.5440414507772021	0.27461139896373055	0.06563039723661486	0.1157167530224525	26.622535425161455	101.04939739553127	0.04598019935261046	0.174524002410244
TPO1	Q07824	1	586.0	78.79201365187714	87.5	20.554755701589645	25.12	97.25	0.4180887372013652	0.35494880546075086	0.09044368600682594	0.13651877133105803	29.094515616990538	107.63477253192855	0.049649344056297846	0.18367708623195997
TPO2	P53283	1	614.0	81.56268729641695	90.19	20.312690544972916	26.25	98.25	0.506514657980456	0.30456026058631924	0.05211726384364821	0.13680781758957655	30.811600584952078	113.32504260753666	0.0501817599103454	0.18456847330217696
TPO3	Q06451	1	622.0	80.05573954983923	90.22	22.335811699155684	23.83	98.19	0.5096463022508039	0.28135048231511256	0.0594855305466238	0.1495176848874598	29.541831356906357	111.4189597689729	0.047494905718498966	0.17913016040027796
TPO4	Q12256	1	659.0	75.54206373292868	89.31	26.03957883973391	24.23	98.31	0.48710166919575115	0.23975720789074356	0.03186646433990895	0.24127465857359637	31.934791498468325	116.89392753261394	0.04845947116611279	0.1773807701557116
TPO5	P36029	1	618.0	80.4762783171521	91.845	22.217528854813015	25.95	97.69	0.598705501618123	0.1796116504854369	0.05177993527508091	0.16990291262135923	29.873384168859666	112.34587955951031	0.04833880933472438	0.18178944912542122
TRE1	Q08919	1	783.0	87.3120945083014	94.69	17.80142023568388	26.06	98.81	0.7126436781609196	0.1685823754789272	0.037037037037037035	0.08173690932311622	34.54901741164252	122.29687968627817	0.04412390474028419	0.15619014008464646
TRE2	Q08693	1	809.0	83.7381458590853	92.88	19.561343423004406	21.27	98.62	0.6168108776266996	0.207663782447466	0.08034610630407911	0.09517923362175525	38.2435073655802	139.6825696033689	0.047272567819011374	0.17266077824891088
TRK1	P12685	1	1235.0	55.72022672064777	44.12	25.43109844355457	23.94	95.75	0.1813765182186235	0.16761133603238867	0.12064777327935222	0.5303643724696356	49.287400708580726	165.96726722158198	0.03990882648468075	0.13438645119156437
TRK2	P28584	1	889.0	65.78442069741283	71.06	24.78409798799135	24.25	96.12	0.27334083239595053	0.23172103487064116	0.14960629921259844	0.34533183352080987	41.7500205210437	145.38598784270786	0.04696290272333375	0.1635387939737996
TSC10	P38342	1	320.0	89.30771875	94.155	12.927425816201708	37.91	98.62	0.7125	0.2	0.05	0.0375	21.063469601518452	70.32802235951185	0.06582334250474517	0.21977506987347453
TSC13	Q99190	1	310.0	92.33370967741936	93.28	5.318944302806522	67.88	98.56	0.7677419354838709	0.22903225806451613	0.0032258064516129032	0.0	24.872796476195294	81.36624531708465	0.08023482734256547	0.2624717590873698
TSC3	Q3E790	1	80.0	73.827	74.625	10.368362864985002	45.62	90.56	0.0125	0.6125	0.3625	0.0125	21.11922375641666	69.52193349584	0.26399029695520826	0.869024168698
TUL1	P36096	1	758.0	82.38094986807388	86.69	13.013956549059602	35.25	96.81	0.3548812664907652	0.48021108179419525	0.12005277044854881	0.044854881266490766	37.860538061485485	132.22160923616082	0.04994793939509958	0.17443484068095094
TVP15	Q03860	1	143.0	85.97503496503495	92.81	14.809418325937843	49.84	98.25	0.6153846153846154	0.22377622377622378	0.15384615384615385	0.006993006993006993	19.79158767046686	82.5508722001167	0.13840271098228574	0.5772788265742427
TVP18	Q04767	1	167.0	87.17185628742514	90.0	8.703693181478238	49.03	96.69	0.49700598802395207	0.47305389221556887	0.023952095808383235	0.005988023952095809	18.26510439903737	60.06025428684098	0.10937188262896629	0.35964224123856875
TVP23	P38962	1	199.0	83.82608040201005	92.38	16.652969575785217	40.16	98.0	0.5728643216080402	0.21105527638190955	0.1457286432160804	0.07035175879396985	21.127021369064092	74.27180206511756	0.10616593652796026	0.37322513600561585
TVP38	P36164	1	337.0	75.84486646884274	83.69	20.137416951552794	26.64	97.25	0.2878338278931751	0.4599406528189911	0.06231454005934718	0.18991097922848665	27.19843951788049	106.60306744648581	0.08070753566136644	0.3163295769925395
UBC6	P33296	1	250.0	87.15976	96.59	17.12809030634764	31.62	98.81	0.676	0.172	0.088	0.064	32.496657560502925	100.75788726447175	0.1299866302420117	0.403031549057887
UBX2	Q04228	1	584.0	77.45075342465755	84.47	17.44513275864067	30.53	98.31	0.2363013698630137	0.5	0.1421232876712329	0.12157534246575342	52.58251417764833	162.97518789374044	0.09003855167405536	0.2790671025577747
UFE1	P41834	1	346.0	72.79251445086705	78.315	19.851406373529727	29.02	95.81	0.24277456647398843	0.42196531791907516	0.1329479768786127	0.2023121387283237	37.798908977235364	155.15935438445212	0.1092454016683103	0.4484374404174917
UGA4	P32837	1	571.0	89.07178633975481	93.81	15.436524645503338	25.67	98.75	0.7005253940455342	0.22942206654991243	0.014010507880910683	0.05604203152364273	28.1347026323301	142.033664041311	0.049272684119667426	0.248745471175676
UGO1	Q03327	1	502.0	69.10557768924303	75.22	19.574378864556785	29.56	93.5	0.12749003984063745	0.4402390438247012	0.1892430278884462	0.24302788844621515	36.059615101370404	171.02077812067165	0.07183190259237132	0.34067884087783196
UIP3	P39547	1	235.0	77.07940425531915	88.12	20.92211466841437	27.77	96.12	0.39148936170212767	0.33617021276595743	0.06808510638297872	0.20425531914893616	25.74468780342864	109.57006644608737	0.10955186299331336	0.4662556018982441
UIP5	P36137	1	443.0	84.13889390519186	90.62	16.752609241063844	29.86	98.56	0.5282167042889391	0.32505643340857787	0.06772009029345373	0.07900677200902935	33.62755802596162	138.7289907193158	0.07590870886221585	0.3131579925943923
USA1	Q03714	1	838.0	69.54815035799521	74.59	17.046398461750563	26.58	93.12	0.045346062052505964	0.5501193317422435	0.23269689737470167	0.1718377088305489	38.22748128882354	140.72120652197378	0.04561751943773692	0.16792506744865607
USE1	P53146	1	245.0	74.36963265306122	79.0	17.41565320623232	30.48	95.12	0.20816326530612245	0.4816326530612245	0.17142857142857143	0.13877551020408163	43.67655450984348	161.55307296674985	0.17827165106058562	0.6594002978234688
VAC7	P53950	1	1165.0	48.26903862660945	39.5	20.363523914102508	26.66	97.12	0.11416309012875536	0.05751072961373391	0.07553648068669527	0.7527896995708154	60.89256117315297	192.9288320054833	0.05226829285249182	0.16560414764419165
VAM3	Q12241	1	283.0	68.39890459363957	69.94	19.245463598419917	29.77	96.0	0.13074204946996468	0.3674911660777385	0.2826855123674912	0.21908127208480566	37.73798837125042	150.50172191373758	0.13334978223056684	0.5318082046421823
VAN1	P23642	1	535.0	79.1959813084112	90.5	23.27389546692298	24.33	98.75	0.5121495327102804	0.22803738317757008	0.08224299065420561	0.17757009345794392	27.527542872640023	104.57089846606463	0.051453351163813124	0.1954596233010554
VBA1	Q04301	1	562.0	84.9743772241993	88.25	13.352816864109847	31.06	98.25	0.41637010676156583	0.498220640569395	0.033807829181494664	0.051601423487544484	24.91526116547907	87.92773313352276	0.044333204920781265	0.1564550411628519
VBA2	P38358	1	474.0	88.8029535864979	91.97	10.373978366147952	36.03	98.31	0.5886075949367089	0.34177215189873417	0.06329113924050633	0.006329113924050633	22.745029575057977	79.69756950497299	0.04798529446214763	0.16813833228897254
VBA3	P25594	1	458.0	85.77936681222707	89.5	12.016268131887449	38.53	97.44	0.47161572052401746	0.4104803493449782	0.09170305676855896	0.026200873362445413	24.346279280689252	80.21167224911846	0.05315781502333898	0.17513465556576083
VBA4	Q04602	1	768.0	67.252890625	79.91	25.90410070956663	21.72	96.44	0.20703125	0.3971354166666667	0.11067708333333333	0.28515625	39.496556382626686	152.44894212161657	0.051427807789878495	0.1985012267208549
VBA5	P36172	1	582.0	81.99128865979381	87.31	16.67156899036573	25.02	97.69	0.39347079037800686	0.44329896907216493	0.07560137457044673	0.08762886597938144	24.439618859552454	92.52949115822479	0.041992472267272256	0.1589853799969498
VCX1	Q99385	1	411.0	87.2669099756691	92.12	14.522588477834056	31.27	98.06	0.610705596107056	0.30170316301703165	0.021897810218978103	0.06569343065693431	23.67980517285879	108.36087841098373	0.05761509774418197	0.26365177228949815
VHC1	P38329	1	1120.0	74.348	85.5	22.679741446309052	24.61	96.69	0.29285714285714287	0.42678571428571427	0.07142857142857142	0.20892857142857144	47.77268967154902	168.80475100837654	0.04265418720674019	0.15071852768605049
VHT1	P53241	1	593.0	82.61991568296796	88.5	16.769970687401248	24.72	96.44	0.4468802698145025	0.4131534569983137	0.05902192242833052	0.08094435075885328	26.391236059258283	89.30464570782418	0.044504613927922904	0.15059805347019253
VID22	Q05934	1	901.0	73.10112097669257	84.62	23.015010566932602	24.05	96.25	0.25305216426193117	0.44617092119866814	0.0732519422863485	0.22752497225305215	36.72477232574297	131.72673728594359	0.04076001368006989	0.146200596321802
VMA11	P32842	1	164.0	87.01463414634148	91.97	12.618705356182586	36.06	96.56	0.573170731707317	0.32926829268292684	0.06097560975609756	0.036585365853658534	20.527806274025707	79.99313681810459	0.12516955045137626	0.48776302937868654
VMA16	P23968	1	213.0	90.0517370892019	94.0	12.957721981673789	39.0	97.81	0.8169014084507042	0.11267605633802817	0.009389671361502348	0.06103286384976526	24.522146961313005	82.08106762219897	0.11512745052259626	0.38535712498684965
VMA21	P41806	1	77.0	83.90402597402597	90.44	14.277558292807637	45.88	96.88	0.5584415584415584	0.24675324675324675	0.18181818181818182	0.012987012987012988	18.297599584496385	61.64313097174737	0.237631163435018	0.8005601424902256
VMA3	P25515	1	160.0	89.24693749999999	93.06	9.278296112223071	50.44	96.75	0.64375	0.2875	0.06875	0.0	19.444656302727772	68.0213323083281	0.12152910189204857	0.42513332692705064
VMA9	Q3E7B6	1	73.0	88.04849315068493	93.25	11.938877287253188	51.31	97.81	0.6575342465753424	0.2054794520547945	0.136986301369863	0.0	19.111155834772646	63.88021524697612	0.26179665527085816	0.8750714417393989
VMR1	P38735	1	1592.0	78.7206783919598	85.06	16.743270459965796	23.28	96.19	0.24183417085427136	0.5590452261306532	0.10615577889447236	0.09296482412060302	42.75587294419487	152.2449403461409	0.02685670411067517	0.09563124393601816
VNX1	P42839	1	908.0	68.31609030837004	81.72	26.66392188743354	18.47	97.75	0.2973568281938326	0.289647577092511	0.12665198237885464	0.28634361233480177	41.42583823621423	142.55742646737139	0.04562316986367206	0.1570015709993077
VOA1	P53262	1	265.0	72.33384905660378	81.0	19.142011553565595	32.06	94.19	0.1509433962264151	0.5132075471698113	0.15471698113207547	0.1811320754716981	30.944926475009865	123.91236431042707	0.11677330745286742	0.46759382758651724
VPH1	P32563	1	840.0	81.00513095238095	87.0	15.768627004336778	26.17	95.12	0.26785714285714285	0.5738095238095238	0.058333333333333334	0.1	44.011841526160325	154.75442133910101	0.05239504943590515	0.18423145397512025
VPH2	P32341	1	215.0	77.3753953488372	81.12	12.209123036025789	38.62	97.12	0.09302325581395349	0.6465116279069767	0.2186046511627907	0.04186046511627907	41.7648813192458	117.64129029384198	0.19425526194998047	0.5471687920643813
VPS55	P47111	1	140.0	75.37714285714286	79.47	14.235348672819176	42.28	95.94	0.15	0.5071428571428571	0.2714285714285714	0.07142857142857142	18.696344969987738	58.38886450343079	0.13354532121419813	0.41706331788164847
VPS61	Q03913	1	190.0	50.24647368421053	53.0	12.980052497130156	26.59	70.94	0.0	0.015789473684210527	0.5684210526315789	0.41578947368421054	18.31444499214348	59.388168661779766	0.09639181574812357	0.3125693087462093
VPS62	P53285	1	467.0	82.46374732334046	92.56	18.582547298904583	33.0	98.25	0.5653104925053534	0.19700214132762311	0.12419700214132762	0.11349036402569593	25.165685318393866	96.65749598453293	0.05388797712718173	0.2069753661339035
VPS64	Q03944	1	604.0	61.1746357615894	56.965	24.33758518591974	25.84	96.75	0.17549668874172186	0.23344370860927152	0.1456953642384106	0.445364238410596	55.25673903181153	214.39068643483563	0.09148466727121114	0.35495146760734375
VPS65	O13554	1	104.0	53.06923076923077	49.94	14.793990703888712	29.41	84.38	0.0	0.16346153846153846	0.33653846153846156	0.5	15.624621444100645	54.02022525869362	0.1502367446548139	0.519425242872054
VPS68	Q12016	1	184.0	71.13157608695653	72.965	17.346051963245184	38.19	95.31	0.19021739130434784	0.33695652173913043	0.33152173913043476	0.14130434782608695	23.568736043704973	81.88846743589723	0.12809095675926616	0.44504601867335447
VPS69	O13584	1	106.0	48.609245283018865	47.78	7.676774909772198	29.75	67.0	0.0	0.0	0.41509433962264153	0.5849056603773585	14.134655201105804	45.28153262644718	0.13334580378401703	0.42718427006082244
VPS70	P47161	1	811.0	89.02431565967942	95.38	17.018994918429463	24.5	98.88	0.7805178791615289	0.11960542540073983	0.02836004932182491	0.07151664611590629	36.41664235034444	157.38736540777344	0.044903381443088086	0.194065801982458
VPS73	P53142	1	486.0	89.25425925925924	94.75	15.84417964321692	26.45	98.81	0.7736625514403292	0.13580246913580246	0.01440329218106996	0.07613168724279835	23.647630604078063	83.15524259479976	0.04865767614007832	0.17110132221152213
VRG4	P40107	1	337.0	89.12448071216619	94.25	14.177890876837195	31.42	98.19	0.7388724035608308	0.18100890207715134	0.02373887240356083	0.05637982195845697	21.346849073389304	75.5764316040391	0.06334376579640744	0.2242624083205908
VTC1	P40046	1	129.0	77.76953488372094	81.38	11.221722626156625	49.22	93.38	0.08527131782945736	0.627906976744186	0.2713178294573643	0.015503875968992248	24.962111153924095	105.77469047933916	0.19350473762731857	0.8199588409251097
VTC2	P43585	1	828.0	73.84574879227053	83.47	21.76738572828949	21.19	98.38	0.27898550724637683	0.4033816425120773	0.12439613526570048	0.1932367149758454	38.033362691054094	121.15245732959775	0.04593401291190108	0.1463193929101422
VTC3	Q02725	1	835.0	72.85166467065868	83.88	23.836244665295784	19.94	97.94	0.29820359281437125	0.39281437125748503	0.09221556886227544	0.21676646706586827	37.34485587668937	121.77635036820574	0.04472437829543637	0.14583994056072544
VTC4	P47075	1	721.0	81.18373092926491	88.62	17.980369927332347	27.11	98.38	0.4174757281553398	0.4077669902912621	0.0651872399445215	0.10957004160887657	34.258299907101275	118.75061648682082	0.04751497906671467	0.1647026580954519
VTC5	P38966	1	869.0	68.2723590333717	78.81	21.809056539410854	20.31	93.12	0.047180667433831994	0.5776754890678941	0.13578826237054084	0.23935558112773303	38.958794021599225	140.76113769432243	0.04483175376478622	0.161980595735699
VTH1	P40438	1	1549.0	79.14116204002582	86.38	18.66999889709459	19.22	98.25	0.3234344738540994	0.48224661071659136	0.0961910910264687	0.09812782440284054	44.533551471635214	199.39287358880205	0.028749871834496586	0.12872361109670888
VTH2	P40890	1	1549.0	79.18708844415752	86.38	18.576938238704734	19.94	98.31	0.328599096191091	0.4751452550032279	0.09941897998708844	0.09683666881859264	45.153853710737465	201.93140641564403	0.029150325184465763	0.1303624315142957
VTI1	Q04338	1	217.0	87.01290322580645	89.31	10.381187316324926	53.31	97.81	0.46543778801843316	0.45161290322580644	0.08294930875576037	0.0	41.80027923026561	154.1484906867401	0.19262801488601664	0.7103617082338254
WBP1	P33767	1	430.0	87.48567441860465	91.81	12.336403244474292	29.53	97.56	0.6558139534883721	0.24651162790697675	0.07906976744186046	0.018604651162790697	36.54275958021897	147.6872931196181	0.08498316181446272	0.34345882120841414
WSC2	P53832	1	503.0	60.69727634194832	51.97	20.29239701164717	30.89	98.06	0.18687872763419483	0.10139165009940358	0.2544731610337972	0.4572564612326044	46.622131410864455	164.20317859590904	0.09268813401762317	0.3264476711648291
WSC3	Q12215	1	556.0	59.70017985611511	49.22	20.806868711537607	33.31	98.19	0.17625899280575538	0.12050359712230216	0.19244604316546762	0.5107913669064749	47.50321329535324	155.252836070714	0.08543743398444828	0.2792317195516439
WSC4	P38739	1	605.0	55.4570909090909	45.69	20.564786049366	30.98	97.56	0.16363636363636364	0.0512396694214876	0.18181818181818182	0.6033057851239669	49.58434433567854	155.37387571918262	0.0819575939432703	0.2568163235027812
YBT1	P32386	1	1661.0	79.00893437688141	86.0	17.192882980288662	23.0	96.44	0.27453341360626127	0.5334136062612884	0.07947019867549669	0.11258278145695365	42.89949459868044	146.41702665332335	0.025827510294208572	0.08814992573950833
